,0,1,2,3,4,5,6,7
0,0.4050991501416432,0.44628099173553704,0.6624319419237743,0.3688063063063063,0.5010691375623664,0.032883017592219385,0.21516494337764636,0.0
1,0.3493862134088763,0.34710743801652866,0.8793103448275854,0.2207207207207209,0.50392017106201,0.25145301590191005,0.15066469719350062,0.0
2,0.30689329556185085,0.3161157024793386,0.7931034482758612,0.2393018018018016,0.533856022808268,0.19424254638598865,0.14081733136385965,0.0
3,0.5240793201133147,0.5330578512396693,0.8647912885662432,0.4273648648648649,0.6642908054169634,0.07670103628964102,0.3229935992122104,0.0
4,0.35788479697828146,0.37190082644628086,0.7894736842105257,0.274211711711712,0.48610121168923714,0.22063737663992516,0.21516494337764636,0.0
5,0.3871576959395657,0.4297520661157024,0.6515426497277677,0.37387387387387383,0.4483250178189595,0.36678412149423345,0.34465780403741997,0.0
6,0.33238904627006605,0.34917355371900793,0.7531760435571684,0.293355855855856,0.47897362794012843,0.25158303969626444,0.2368291482028555,0.0
7,0.5703493862134088,0.6301652892561984,0.6043557168784028,0.6497747747747749,0.5951532430506059,0.1657673354223823,0.6686361398325946,0.0
8,0.5524079320113318,0.5867768595041318,0.7250453720508165,0.5546171171171173,0.6236635780470421,0.15653564602322229,0.4992614475627768,0.0
9,0.440982058545798,0.5041322314049586,0.5580762250453724,0.4588963963963968,0.43620812544547394,0.49121689269136265,0.3914327917282123,0.0
10,0.32483474976392834,0.36157024793388404,0.6488203266787655,0.30349099099099064,0.40698503207412684,0.12376964984592183,0.23732151649433764,0.0
11,0.31161473087818714,0.3326446280991733,0.7250453720508165,0.30405405405405395,0.405559515324305,0.4187936392359803,0.10782865583456402,0.0
12,0.30122757318224735,0.34090909090909083,0.6152450090744095,0.32657657657657646,0.3749109052031361,0.30827341403476843,0.17380600689315573,0.0
13,0.2974504249291785,0.33884297520661155,0.6016333938293998,0.32826576576576594,0.34497505345687807,0.2817485599864775,0.15066469719350062,0.0
14,0.3777148253068934,0.38636363636363624,0.8275862068965516,0.2545045045045047,0.5010691375623664,0.4446683743124992,0.12900049236829103,0.0
15,0.3210576015108595,0.29338842975206614,1.0,0.12387387387387383,0.5367070563079117,0.5810633345902302,0.12900049236829103,0.0
16,0.481586402266289,0.4834710743801649,0.8865698729582583,0.35360360360360366,0.6300784034212399,0.10842684211210653,0.2594780896110289,0.0
17,0.38810198300283294,0.37190082644628086,0.9727767695099807,0.17229729729729737,0.5958660014255168,0.13027083956364016,0.0640078778926636,0.0
18,0.2011331444759208,0.23966942148760317,0.5490018148820326,0.1841216216216215,0.29864575908766944,0.43387639938108685,0.19448547513540104,0.0
19,0.33711048158640233,0.41115702479338845,0.45644283121597073,0.4273648648648649,0.3556664290805418,0.29995189119608895,0.3234859675036925,0.0
20,0.33238904627006605,0.38223140495867725,0.5816696914700534,0.34966216216216184,0.38346400570206707,0.25002275416401204,0.34465780403741997,0.0
21,0.4995278564683665,0.5144628099173554,0.8230490018148817,0.4048423423423424,0.6250890947968639,0.0,0.2816346627277202,0.0
22,0.14069877242681783,0.16942148760330555,0.5290381125226853,0.11261261261261257,0.21810406272273686,0.08450246395090304,0.2176267848350566,0.0
23,0.4173748819641172,0.4855371900826442,0.5226860254083485,0.5011261261261262,0.4383464005702067,0.13339141062814497,0.23732151649433764,0.0
24,0.5288007554296508,0.5681818181818179,0.6969147005444647,0.525900900900901,0.5637918745545261,0.0179302812414672,0.3879862136878387,0.0
25,0.22946175637393762,0.2789256198347103,0.5081669691470045,0.2792792792792791,0.2822523164647184,0.3390890532967534,0.15066469719350062,0.0
26,0.20302171860245521,0.2603305785123964,0.4382940108892921,0.2792792792792791,0.23235923022095517,0.22609837600280852,0.17232890201870976,0.0
27,0.33238904627006605,0.3657024793388426,0.6705989110707797,0.36148648648648685,0.42124019957234515,0.25860432459140026,0.2555391432791727,0.0
28,0.27006610009442866,0.3326446280991733,0.4745916515426494,0.34740990990990994,0.31004989308624364,0.35963281280474335,0.2845888724766126,0.0
29,0.24268177525967904,0.2913223140495864,0.5272232304900175,0.3125,0.24590163934426257,0.011702141491893012,0.26440177252584895,0.0
30,0.4627006610009443,0.5227272727272725,0.5834845735027212,0.4831081081081079,0.5281539558089807,0.34415998127657366,0.34908911866075787,0.0
31,0.3305004721435316,0.4132231404958677,0.4065335753176038,0.4605855855855854,0.3962936564504631,0.410212068808592,0.38404726735598205,0.0
32,0.3163361661945232,0.3636363636363633,0.5871143375680576,0.38626126126126126,0.3706343549536706,0.17668933414814914,0.2427375677006398,0.0
33,0.4211520302171863,0.4690082644628095,0.633393829401089,0.4577702702702702,0.4975053456878118,0.17733945311992094,0.4140817331363862,0.0
34,0.5221907459867803,0.5351239669421486,0.8339382940108884,0.4560810810810807,0.6094084105488238,0.1956728081238867,0.4549483013293938,0.0
35,0.529745042492918,0.5909090909090908,0.592558983666061,0.5219594594594592,0.594440484675695,0.26757596640185155,0.49630723781388486,0.0
36,0.6128423040604343,0.6136363636363638,0.9056261343012704,0.5253378378378377,0.7505345687811829,0.2848691310509823,0.4751354012801574,0.0
37,0.3975448536355053,0.4359504132231402,0.673321234119781,0.42623873873873874,0.4689950106913756,0.3051528429702636,0.38897095027080253,0.0
38,0.3484419263456091,0.3636363636363633,0.7831215970961889,0.2804054054054057,0.47612259444048477,0.7697278601984164,0.23732151649433764,0.0
39,0.2785646836638338,0.2975206611570247,0.7168784029038111,0.2528153153153152,0.3749109052031361,0.236890350934221,0.32447070408665635,0.0
40,0.27478753541076495,0.2975206611570247,0.6996370235934659,0.2545045045045047,0.3763364219529579,0.19294230844244498,0.3234859675036925,0.0
41,0.24268177525967904,0.23553719008264462,0.8421052631578938,0.13457207207207222,0.40698503207412684,0.22050735284557071,0.1299852289512553,0.0
42,0.4636449480642115,0.5061983471074378,0.6705989110707797,0.5506756756756754,0.5459729151817532,0.5130608901428964,0.49679960610536655,0.0
43,0.42681775259678956,0.44008264462809876,0.8212341197822131,0.38288288288288275,0.5930149679258732,0.3072332236799335,0.3254554406696206,0.0
44,0.303116147308782,0.33677685950413183,0.6470054446460969,0.26858108108108114,0.37419814682822516,0.10335591413228624,0.2176267848350566,0.0
45,0.4504249291784703,0.4855371900826442,0.7078039927404713,0.45157657657657646,0.5438346400570204,0.07826132182189342,0.30182176267848293,0.0
46,0.4154863078375828,0.44421487603305776,0.7277676950998178,0.37781531531531565,0.5324305060584462,0.2851291786396911,0.3229935992122104,0.0
47,0.3966005665722381,0.4359504132231402,0.6696914700544454,0.36373873873873874,0.47113328581610836,0.2521031348736819,0.2914820285573607,0.0
48,0.40321057601510857,0.46694214876033024,0.5399274047186928,0.43862612612612617,0.4476122594440486,0.17733945311992094,0.4096504185130474,0.0
49,0.3626062322946175,0.41115702479338845,0.6079854809437384,0.38626126126126126,0.45759087669280096,0.4173633774980822,0.3077301821762677,0.0
50,0.49008498583569415,0.5165289256198347,0.764065335753175,0.4363738738738743,0.573057733428368,0.6277418767634478,0.3037912358444115,0.0
51,0.368271954674221,0.45454545454545414,0.41470054446460924,0.4594594594594592,0.34426229508196715,0.43569673250204793,0.4318069916297387,0.0
52,0.3531633616619454,0.38636363636363624,0.6805807622504538,0.3406531531531529,0.405559515324305,0.33323798255080683,0.3471196454948302,0.0
53,0.37110481586402266,0.45247933884297487,0.43194192377495444,0.474099099099099,0.34426229508196715,0.09308403437829126,0.4766125061546034,0.0
54,0.41926345609065163,0.4876033057851239,0.523593466424682,0.45213963963963977,0.4148253741981469,0.15185478942646508,0.45297882816346613,0.0
55,0.3654390934844194,0.4008264462809916,0.6687840290381128,0.2753378378378377,0.5324305060584462,0.2648454667204099,0.25849335302806464,0.0
56,0.40887629839471207,0.4173553719008263,0.8393829401088926,0.2730855855855858,0.5573770491803278,0.04900596809216086,0.28015755785327423,0.0
57,0.45231350330500497,0.4876033057851239,0.7041742286751358,0.42961711711711725,0.5623663578047042,0.1604363598538533,0.34613490891186594,0.0
58,0.14353163361661947,0.21900826446280997,0.2822141560798537,0.14639639639639634,0.28652886671418387,0.09581453405973296,0.0,0.0
59,0.07837582625118045,0.0929752066115701,0.5462794918330305,0.06137387387387383,0.15680684248039944,0.25158303969626444,0.04332840965041829,0.0
60,0.06043437204910296,0.045454545454545414,0.6887477313974593,0.0016891891891894772,0.17747683535281555,0.19554278432953232,0.09059576563269323,0.0
61,0.16713881019830024,0.161157024793388,0.764065335753175,0.09966216216216184,0.29365645046329303,0.31919541276053526,0.04234367306745446,0.0
62,0.24834749763928254,0.2954545454545454,0.5435571687840284,0.2792792792792791,0.3136136849607982,0.44102770807057695,0.28015755785327423,0.0
63,0.20679886685552407,0.23966942148760317,0.576225045372051,0.20439189189189166,0.2822523164647184,0.053426777100209336,0.12949286065977317,0.0
64,0.21624173748819664,0.2252066115702478,0.7241379310344822,0.1351351351351351,0.34853884533143265,0.20633475926094474,0.04332840965041829,0.0
65,0.3541076487252126,0.4049586776859502,0.5852994555353899,0.411599099099099,0.39914468995010677,0.07124003692675761,0.31068439192516006,0.0
66,0.3229461756373939,0.3884297520661155,0.49364791288566234,0.39977477477477485,0.3763364219529579,0.18878154702310523,0.30182176267848293,0.0
67,0.35694050991501425,0.40909090909090917,0.5852994555353899,0.37725225225225234,0.37277263007840333,0.09087362987426699,0.3845396356474642,0.0
68,0.202077431539188,0.27685950413223104,0.3421052631578938,0.2888513513513513,0.1796151104775483,0.35989286039345203,0.2698178237321516,0.0
69,0.6647780925401323,0.7376033057851239,0.5372050816696907,0.7274774774774775,0.6635780470420525,0.43049578072787326,0.7587395371738057,0.5
70,0.5901794145420209,0.6735537190082641,0.4918330308529937,0.6188063063063063,0.6086956521739129,0.508380033546139,0.6686361398325946,0.5
